parent employment,nursery status,Form,Children,housing,finance,social,health,app status,Recommend?
usual,improper,foster,more,convenient,convenient,slightly_prob,recommended,very_recom,FALSE
usual,improper,foster,more,convenient,convenient,slightly_prob,priority,priority,FALSE
usual,improper,foster,more,convenient,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,improper,foster,more,convenient,convenient,problematic,recommended,priority,FALSE
usual,improper,foster,more,convenient,convenient,problematic,priority,priority,FALSE
usual,improper,foster,more,convenient,convenient,problematic,not_recom,not_recom,TRUE
usual,improper,foster,more,convenient,inconv,nonprob,recommended,priority,FALSE
usual,improper,foster,more,convenient,inconv,nonprob,priority,priority,FALSE
usual,improper,foster,more,convenient,inconv,nonprob,not_recom,not_recom,TRUE
usual,improper,foster,more,convenient,inconv,slightly_prob,recommended,priority,FALSE
usual,improper,foster,more,convenient,inconv,slightly_prob,priority,priority,FALSE
usual,improper,foster,more,convenient,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,improper,foster,more,convenient,inconv,problematic,recommended,priority,FALSE
usual,improper,foster,more,convenient,inconv,problematic,priority,priority,FALSE
usual,improper,foster,more,convenient,inconv,problematic,not_recom,not_recom,TRUE
usual,improper,foster,more,less_conv,convenient,nonprob,recommended,priority,FALSE
usual,improper,foster,more,less_conv,convenient,nonprob,priority,priority,FALSE
usual,improper,foster,more,less_conv,convenient,nonprob,not_recom,not_recom,TRUE
usual,improper,foster,more,less_conv,convenient,slightly_prob,recommended,priority,FALSE
usual,improper,foster,more,less_conv,convenient,slightly_prob,priority,priority,FALSE
usual,improper,foster,more,less_conv,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,improper,foster,more,less_conv,convenient,problematic,recommended,priority,FALSE
usual,improper,foster,more,less_conv,convenient,problematic,priority,priority,FALSE
usual,improper,foster,more,less_conv,convenient,problematic,not_recom,not_recom,TRUE
usual,improper,foster,more,less_conv,inconv,nonprob,recommended,priority,FALSE
usual,improper,foster,more,less_conv,inconv,nonprob,priority,priority,FALSE
usual,improper,foster,more,less_conv,inconv,nonprob,not_recom,not_recom,TRUE
usual,improper,foster,more,less_conv,inconv,slightly_prob,recommended,priority,FALSE
usual,improper,foster,more,less_conv,inconv,slightly_prob,priority,priority,FALSE
usual,improper,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,improper,foster,more,less_conv,inconv,problematic,recommended,priority,FALSE
usual,improper,foster,more,less_conv,inconv,problematic,priority,priority,FALSE
usual,improper,foster,more,less_conv,inconv,problematic,not_recom,not_recom,TRUE
usual,improper,foster,more,critical,convenient,nonprob,recommended,priority,FALSE
usual,improper,foster,more,critical,convenient,nonprob,priority,priority,FALSE
usual,improper,foster,more,critical,convenient,nonprob,not_recom,not_recom,TRUE
usual,improper,foster,more,critical,convenient,slightly_prob,recommended,priority,FALSE
usual,improper,foster,more,critical,convenient,slightly_prob,priority,priority,FALSE
usual,improper,foster,more,critical,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,improper,foster,more,critical,convenient,problematic,recommended,priority,FALSE
usual,improper,foster,more,critical,convenient,problematic,priority,priority,FALSE
usual,improper,foster,more,critical,convenient,problematic,not_recom,not_recom,TRUE
usual,improper,foster,more,critical,inconv,nonprob,recommended,priority,FALSE
usual,improper,foster,more,critical,inconv,nonprob,priority,priority,FALSE
usual,improper,foster,more,critical,inconv,nonprob,not_recom,not_recom,TRUE
usual,improper,foster,more,critical,inconv,slightly_prob,recommended,priority,FALSE
usual,improper,foster,more,critical,inconv,slightly_prob,priority,priority,FALSE
usual,improper,foster,more,critical,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,improper,foster,more,critical,inconv,problematic,recommended,priority,FALSE
usual,improper,foster,more,critical,inconv,problematic,priority,priority,FALSE
usual,improper,foster,more,critical,inconv,problematic,not_recom,not_recom,TRUE
usual,critical,complete,1,convenient,convenient,nonprob,recommended,priority,FALSE
usual,critical,complete,1,convenient,convenient,nonprob,priority,priority,FALSE
usual,critical,complete,1,convenient,convenient,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,1,convenient,convenient,slightly_prob,recommended,priority,FALSE
usual,critical,complete,1,convenient,convenient,slightly_prob,priority,priority,FALSE
usual,critical,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,1,convenient,convenient,problematic,recommended,priority,FALSE
usual,critical,complete,1,convenient,convenient,problematic,priority,priority,FALSE
usual,critical,complete,1,convenient,convenient,problematic,not_recom,not_recom,TRUE
usual,critical,complete,1,convenient,inconv,nonprob,recommended,priority,FALSE
usual,critical,complete,1,convenient,inconv,nonprob,priority,priority,FALSE
usual,critical,complete,1,convenient,inconv,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,1,convenient,inconv,slightly_prob,recommended,priority,FALSE
usual,critical,complete,1,convenient,inconv,slightly_prob,priority,priority,FALSE
usual,critical,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,1,convenient,inconv,problematic,recommended,priority,FALSE
usual,critical,complete,1,convenient,inconv,problematic,priority,priority,FALSE
usual,critical,complete,1,convenient,inconv,problematic,not_recom,not_recom,TRUE
usual,critical,complete,1,less_conv,convenient,nonprob,recommended,priority,FALSE
usual,critical,complete,1,less_conv,convenient,nonprob,priority,priority,FALSE
usual,critical,complete,1,less_conv,convenient,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,1,less_conv,convenient,slightly_prob,recommended,priority,FALSE
usual,critical,complete,1,less_conv,convenient,slightly_prob,priority,priority,FALSE
usual,critical,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,1,less_conv,convenient,problematic,recommended,priority,FALSE
usual,critical,complete,1,less_conv,convenient,problematic,priority,priority,FALSE
usual,critical,complete,1,less_conv,convenient,problematic,not_recom,not_recom,TRUE
usual,critical,complete,1,less_conv,inconv,nonprob,recommended,priority,FALSE
usual,critical,complete,1,less_conv,inconv,nonprob,priority,priority,FALSE
usual,critical,complete,1,less_conv,inconv,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,1,less_conv,inconv,slightly_prob,recommended,priority,FALSE
usual,critical,complete,1,less_conv,inconv,slightly_prob,priority,priority,FALSE
usual,critical,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,1,less_conv,inconv,problematic,recommended,priority,FALSE
usual,critical,complete,1,less_conv,inconv,problematic,priority,priority,FALSE
usual,critical,complete,1,less_conv,inconv,problematic,not_recom,not_recom,TRUE
usual,critical,complete,1,critical,convenient,nonprob,recommended,priority,FALSE
usual,critical,complete,1,critical,convenient,nonprob,priority,priority,FALSE
usual,critical,complete,1,critical,convenient,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,1,critical,convenient,slightly_prob,recommended,priority,FALSE
usual,critical,complete,1,critical,convenient,slightly_prob,priority,priority,FALSE
usual,critical,complete,1,critical,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,1,critical,convenient,problematic,recommended,priority,FALSE
usual,critical,complete,1,critical,convenient,problematic,priority,priority,FALSE
usual,critical,complete,1,critical,convenient,problematic,not_recom,not_recom,TRUE
usual,critical,complete,1,critical,inconv,nonprob,recommended,priority,FALSE
usual,critical,complete,1,critical,inconv,nonprob,priority,priority,FALSE
usual,critical,complete,1,critical,inconv,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,1,critical,inconv,slightly_prob,recommended,priority,FALSE
usual,critical,complete,1,critical,inconv,slightly_prob,priority,priority,FALSE
usual,critical,complete,1,critical,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,1,critical,inconv,problematic,recommended,priority,FALSE
usual,critical,complete,1,critical,inconv,problematic,priority,priority,FALSE
usual,critical,complete,1,critical,inconv,problematic,not_recom,not_recom,TRUE
usual,critical,complete,2,convenient,convenient,nonprob,recommended,priority,FALSE
usual,critical,complete,2,convenient,convenient,nonprob,priority,priority,FALSE
usual,critical,complete,2,convenient,convenient,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,2,convenient,convenient,slightly_prob,recommended,priority,FALSE
usual,critical,complete,2,convenient,convenient,slightly_prob,priority,priority,FALSE
usual,critical,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,2,convenient,convenient,problematic,recommended,priority,FALSE
usual,critical,complete,2,convenient,convenient,problematic,priority,priority,FALSE
usual,critical,complete,2,convenient,convenient,problematic,not_recom,not_recom,TRUE
usual,critical,complete,2,convenient,inconv,nonprob,recommended,priority,FALSE
usual,critical,complete,2,convenient,inconv,nonprob,priority,priority,FALSE
usual,critical,complete,2,convenient,inconv,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,2,convenient,inconv,slightly_prob,recommended,priority,FALSE
usual,critical,complete,2,convenient,inconv,slightly_prob,priority,priority,FALSE
usual,critical,complete,2,convenient,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,2,convenient,inconv,problematic,recommended,priority,FALSE
usual,critical,complete,2,convenient,inconv,problematic,priority,priority,FALSE
usual,critical,complete,2,convenient,inconv,problematic,not_recom,not_recom,TRUE
usual,critical,complete,2,less_conv,convenient,nonprob,recommended,priority,FALSE
usual,critical,complete,2,less_conv,convenient,nonprob,priority,priority,FALSE
usual,critical,complete,2,less_conv,convenient,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,2,less_conv,convenient,slightly_prob,recommended,priority,FALSE
usual,critical,complete,2,less_conv,convenient,slightly_prob,priority,priority,FALSE
usual,critical,complete,2,less_conv,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,2,less_conv,convenient,problematic,recommended,priority,FALSE
usual,critical,complete,2,less_conv,convenient,problematic,priority,priority,FALSE
usual,critical,complete,2,less_conv,convenient,problematic,not_recom,not_recom,TRUE
usual,critical,complete,2,less_conv,inconv,nonprob,recommended,priority,FALSE
usual,critical,complete,2,less_conv,inconv,nonprob,priority,priority,FALSE
usual,critical,complete,2,less_conv,inconv,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,2,less_conv,inconv,slightly_prob,recommended,priority,FALSE
usual,critical,complete,2,less_conv,inconv,slightly_prob,priority,priority,FALSE
usual,critical,complete,2,less_conv,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,2,less_conv,inconv,problematic,recommended,priority,FALSE
usual,critical,complete,2,less_conv,inconv,problematic,priority,priority,FALSE
usual,critical,complete,2,less_conv,inconv,problematic,not_recom,not_recom,TRUE
usual,critical,complete,2,critical,convenient,nonprob,recommended,priority,FALSE
usual,critical,complete,2,critical,convenient,nonprob,priority,spec_prior,FALSE
usual,critical,complete,2,critical,convenient,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,2,critical,convenient,slightly_prob,recommended,priority,FALSE
usual,critical,complete,2,critical,convenient,slightly_prob,priority,spec_prior,FALSE
usual,critical,complete,2,critical,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,2,critical,convenient,problematic,recommended,spec_prior,FALSE
usual,critical,complete,2,critical,convenient,problematic,priority,spec_prior,FALSE
usual,critical,complete,2,critical,convenient,problematic,not_recom,not_recom,TRUE
usual,critical,complete,2,critical,inconv,nonprob,recommended,priority,FALSE
usual,critical,complete,2,critical,inconv,nonprob,priority,spec_prior,FALSE
usual,critical,complete,2,critical,inconv,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,2,critical,inconv,slightly_prob,recommended,priority,FALSE
usual,critical,complete,2,critical,inconv,slightly_prob,priority,spec_prior,FALSE
usual,critical,complete,2,critical,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,2,critical,inconv,problematic,recommended,spec_prior,FALSE
usual,critical,complete,2,critical,inconv,problematic,priority,spec_prior,FALSE
usual,critical,complete,2,critical,inconv,problematic,not_recom,not_recom,TRUE
usual,critical,complete,3,convenient,convenient,nonprob,recommended,priority,FALSE
usual,critical,complete,3,convenient,convenient,nonprob,priority,priority,FALSE
usual,critical,complete,3,convenient,convenient,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,3,convenient,convenient,slightly_prob,recommended,priority,FALSE
usual,critical,complete,3,convenient,convenient,slightly_prob,priority,priority,FALSE
usual,critical,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,3,convenient,convenient,problematic,recommended,priority,FALSE
usual,critical,complete,3,convenient,convenient,problematic,priority,priority,FALSE
usual,critical,complete,3,convenient,convenient,problematic,not_recom,not_recom,TRUE
usual,critical,complete,3,convenient,inconv,nonprob,recommended,priority,FALSE
usual,critical,complete,3,convenient,inconv,nonprob,priority,spec_prior,FALSE
usual,critical,complete,3,convenient,inconv,nonprob,not_recom,not_recom,TRUE
usual,critical,complete,3,convenient,inconv,slightly_prob,recommended,priority,FALSE
usual,critical,complete,3,convenient,inconv,slightly_prob,priority,spec_prior,FALSE
usual,critical,complete,3,convenient,inconv,slightly_prob,not_recom,not_recom,TRUE
usual,critical,complete,3,convenient,inconv,problematic,recommended,spec_prior,FALSE
usual,critical,complete,3,convenient,inconv,problematic,priority,spec_prior,FALSE
